<DTYYYYMMDD>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20180327,000000,0.94539,0.95086,0.94340,0.94666,105316
20180328,000000,0.94649,0.95780,0.94577,0.95643,114833
20180329,000000,0.95637,0.95834,0.95471,0.95642,106379
20180330,000000,0.95605,0.95652,0.95224,0.95375,48218
20180402,000000,0.95390,0.95645,0.95257,0.95471,89906
20180403,000000,0.95477,0.95972,0.95326,0.95861,144492
20180404,000000,0.95855,0.96113,0.95510,0.96069,143311
20180405,000000,0.96045,0.96398,0.95974,0.96333,137211
20180406,000000,0.96324,0.96493,0.95779,0.95869,216823
20180409,000000,0.95825,0.96095,0.95602,0.95609,167320
20180410,000000,0.95578,0.95810,0.95341,0.95685,179587
20180411,000000,0.95651,0.95964,0.95555,0.95729,187279
20180412,000000,0.95976,0.96464,0.95664,0.96211,192282
20180413,000000,0.96189,0.96389,0.95993,0.96186,159442
20180416,000000,0.96183,0.96369,0.95770,0.95979,133289
20180417,000000,0.95950,0.96782,0.95806,0.96625,147621
20180418,000000,0.96584,0.96986,0.96502,0.96858,166560
20180419,000000,0.96838,0.97239,0.96666,0.97111,184391
20180420,000000,0.97089,0.97595,0.97041,0.97458,166710
20180423,000000,0.97469,0.97884,0.97406,0.97804,169641
20180424,000000,0.97787,0.98103,0.97673,0.97885,179431
20180425,000000,0.97858,0.98481,0.97793,0.98311,176788
20180426,000000,0.98309,0.98960,0.98161,0.98917,193967
20180427,000000,0.98870,0.99201,0.98713,0.98735,176264
20180430,000000,0.98794,0.99208,0.98703,0.99047,165500
20180501,000000,0.99060,0.99700,0.98871,0.99647,124547
20180502,000000,0.99636,1.00000,0.99359,0.99852,207077
20180503,000000,0.99670,0.99992,0.99548,0.99722,215401
20180504,000000,0.99684,1.00227,0.99657,0.99956,157991
20180507,000000,1.00013,1.00562,0.99835,1.00237,144952
20180508,000000,1.00234,1.00451,1.00026,1.00149,179016
20180509,000000,1.00151,1.00559,1.00033,1.00434,183371
20180510,000000,1.00466,1.00563,0.99936,1.00341,198551
20180511,000000,1.00361,1.00397,0.99761,0.99971,150765
20180514,000000,0.99989,1.00071,0.99573,1.00043,131059
20180515,000000,1.00037,1.00414,0.99830,1.00120,160784
20180516,000000,1.00120,1.00190,0.99841,1.00110,193891
20180517,000000,1.00109,1.00333,0.99866,1.00120,171617
20180518,000000,1.00114,1.00183,0.99502,0.99747,149971
20180521,000000,0.99695,1.00014,0.99665,0.99718,142229
20180522,000000,0.99667,0.99903,0.99177,0.99262,149043
20180523,000000,0.99260,0.99780,0.98935,0.99549,183869
20180524,000000,0.99549,0.99569,0.98855,0.99119,159368
20180525,000000,0.99144,0.99369,0.98874,0.99032,151284
20180528,000000,0.99181,0.99578,0.99064,0.99333,115837
20180529,000000,0.99271,0.99832,0.98505,0.99126,198486
20180530,000000,0.99124,0.99352,0.98786,0.98895,186823
20180531,000000,0.98889,0.98959,0.98261,0.98560,164337
20180601,000000,0.98538,0.99121,0.98412,0.98775,148551
20180604,000000,0.98856,0.98941,0.98300,0.98735,124890
20180605,000000,0.98643,0.98929,0.98302,0.98450,136282
20180606,000000,0.98347,0.98856,0.98312,0.98607,132650
20180607,000000,0.98609,0.98672,0.97882,0.98030,142994
20180608,000000,0.98029,0.98877,0.97927,0.98503,132631
20180611,000000,0.98442,0.98737,0.98388,0.98526,104272
20180612,000000,0.98517,0.98835,0.98300,0.98670,127093
20180613,000000,0.98659,0.98952,0.98400,0.98529,126714
20180614,000000,0.98527,0.99728,0.98254,0.99676,150340
20180615,000000,0.99608,0.99881,0.99450,0.99721,141789
20180618,000000,0.99594,0.99901,0.99357,0.99508,105246
20180619,000000,0.99508,0.99773,0.99178,0.99506,156655
20180620,000000,0.99504,0.99827,0.99355,0.99600,127497
20180621,000000,0.99641,0.99855,0.98968,0.99164,138214
20180622,000000,0.99325,0.99333,0.98712,0.98761,119959
20180625,000000,0.98855,0.98901,0.98558,0.98678,103448
20180626,000000,0.98742,0.99231,0.98581,0.99034,114036
20180627,000000,0.99086,0.99761,0.98913,0.99692,130921
20180628,000000,0.99689,0.99925,0.99559,0.99732,137817
20180629,000000,0.99710,0.99804,0.98935,0.99012,142795
20180702,000000,0.99088,0.99654,0.98934,0.99344,102937
20180703,000000,0.99339,0.99493,0.99127,0.99237,108662
20180704,000000,0.99237,0.99396,0.99053,0.99256,95929
20180705,000000,0.99257,0.99452,0.99099,0.99331,112130
20180706,000000,0.99321,0.99437,0.98841,0.98955,100021
20180709,000000,0.98985,0.99300,0.98576,0.99114,108115
20180710,000000,0.99109,0.99619,0.99096,0.99182,108671
20180711,000000,0.99170,0.99657,0.99050,0.99583,136463
20180712,000000,0.99572,1.00272,0.99468,1.00229,114600
20180713,000000,1.00199,1.00679,1.00124,1.00138,108055
20180716,000000,1.00116,1.00243,0.99626,0.99673,89406
20180717,000000,0.99640,1.00016,0.99271,1.00004,113549
20180718,000000,1.00004,1.00344,0.99825,0.99893,106359
20180719,000000,0.99890,1.00432,0.99581,0.99856,133013
20180720,000000,0.99805,1.00101,0.99153,0.99206,140460
20180723,000000,0.99187,0.99418,0.99008,0.99213,105618
20180724,000000,0.99076,0.99543,0.99074,0.99349,117027
20180725,000000,0.99338,0.99491,0.99076,0.99159,119305
20180726,000000,0.99192,0.99494,0.99030,0.99408,108437
20180727,000000,0.99398,0.99781,0.99315,0.99497,93311
20180730,000000,0.99402,0.99564,0.98777,0.98808,69621
20180731,000000,0.98798,0.99065,0.98671,0.99002,93237
20180801,000000,0.98978,0.99340,0.98975,0.99198,88336
20180802,000000,0.99188,0.99561,0.99083,0.99510,90707
20180803,000000,0.99309,0.99650,0.99208,0.99376,82156
20180806,000000,0.99304,0.99847,0.99298,0.99633,61236
20180807,000000,0.99703,0.99705,0.99305,0.99560,70708
20180808,000000,0.99538,0.99706,0.99278,0.99310,81133
20180809,000000,0.99312,0.99509,0.98948,0.99352,83843
20180810,000000,0.99329,0.99750,0.99217,0.99488,130572
20180813,000000,0.99386,0.99537,0.99206,0.99305,116157
20180814,000000,0.99369,0.99504,0.99009,0.99413,95449
20180815,000000,0.99405,0.99824,0.99258,0.99352,99740
20180816,000000,0.99338,0.99745,0.99156,0.99676,101652
20180817,000000,0.99676,0.99779,0.99327,0.99527,96690
20180820,000000,0.99505,0.99684,0.99105,0.99137,81780
20180821,000000,0.99198,0.99336,0.98428,0.98499,98132
20180822,000000,0.98521,0.98538,0.98079,0.98298,91455
20180823,000000,0.98297,0.98662,0.98218,0.98581,90080
20180824,000000,0.98420,0.98652,0.98110,0.98276,92673
20180827,000000,0.98377,0.98459,0.97874,0.97956,84916
20180828,000000,0.98016,0.98092,0.97451,0.97627,94159
20180829,000000,0.97587,0.97757,0.97019,0.97048,100512
20180830,000000,0.97033,0.97156,0.96859,0.96917,100832
20180831,000000,0.96961,0.97034,0.96519,0.96880,114272
20180903,000000,0.96960,0.97075,0.96831,0.96896,65489
20180904,000000,0.96898,0.97670,0.96879,0.97420,78020
20180905,000000,0.97418,0.97537,0.97082,0.97162,80372
20180906,000000,0.97148,0.97205,0.96499,0.96509,84989
20180907,000000,0.96498,0.96997,0.96416,0.96875,90099
20180910,000000,0.96864,0.97546,0.96819,0.97486,67021
20180911,000000,0.97478,0.97585,0.97198,0.97210,64807
20180912,000000,0.97325,0.97496,0.96956,0.97119,62966
20180913,000000,0.97150,0.97150,0.96517,0.96537,61956
20180914,000000,0.96503,0.96757,0.96345,0.96739,62254
20180917,000000,0.96727,0.96790,0.96115,0.96247,56136
20180918,000000,0.96243,0.96558,0.95998,0.96445,74352
20180919,000000,0.96497,0.97004,0.96341,0.96706,71155
20180920,000000,0.96707,0.96776,0.95882,0.95885,79459
20180921,000000,0.95858,0.95982,0.95420,0.95848,75661
20180924,000000,0.95873,0.96502,0.95747,0.96417,60280
20180925,000000,0.96309,0.96708,0.96303,0.96488,70242
20180926,000000,0.96478,0.97015,0.96230,0.96582,77381
20180927,000000,0.96587,0.97828,0.96457,0.97716,93517
20180928,000000,0.97703,0.98193,0.97374,0.98117,83533
20181001,000000,0.98148,0.98559,0.97988,0.98369,74050
20181002,000000,0.98386,0.98627,0.98264,0.98373,73943
20181003,000000,0.98280,0.99251,0.98280,0.99225,81485
20181004,000000,0.99225,0.99338,0.98916,0.99164,82591
20181005,000000,0.99158,0.99548,0.99102,0.99160,76095
20181008,000000,0.99233,0.99446,0.99072,0.99216,64764
20181009,000000,0.99236,0.99557,0.99110,0.99160,81235
20181010,000000,0.99183,0.99339,0.98955,0.99004,81922
20181011,000000,0.98997,0.99223,0.98565,0.98910,114763
20181012,000000,0.98898,0.99301,0.98819,0.99260,85118
20181015,000000,0.98999,0.99204,0.98479,0.98682,79978
20181016,000000,0.98777,0.99090,0.98590,0.99068,74198
20181017,000000,0.99053,0.99549,0.98966,0.99524,81570
20181018,000000,0.99520,0.99750,0.99200,0.99559,93729
20181019,000000,0.99543,0.99776,0.99497,0.99553,83612
20181022,000000,0.99534,0.99801,0.99398,0.99562,71807
20181023,000000,0.99557,0.99702,0.99376,0.99479,84277
20181024,000000,0.99478,0.99894,0.99416,0.99779,97806
20181025,000000,0.99779,1.00179,0.99549,0.99966,85415
20181026,000000,0.99929,1.00265,0.99635,0.99683,103189
20181029,000000,0.99724,1.00242,0.99668,1.00191,85986
20181030,000000,1.00176,1.00534,1.00082,1.00521,84697
20181031,000000,1.00514,1.00947,1.00329,1.00804,81899
20181101,000000,1.00816,1.00855,1.00002,1.00232,87897
20181102,000000,1.00229,1.00486,0.99680,1.00295,84455
20181105,000000,1.00299,1.00687,1.00220,1.00438,41037
20181106,000000,1.00435,1.00553,1.00224,1.00243,64847
20181107,000000,1.00239,1.00506,0.99524,1.00251,60369
20181108,000000,1.00194,1.00709,1.00073,1.00583,88173
20181109,000000,1.00606,1.00855,1.00444,1.00551,62032
20181112,000000,1.00509,1.01108,1.00509,1.01081,81070
20181113,000000,1.01085,1.01279,1.00685,1.00700,91394
20181114,000000,1.00687,1.01039,1.00415,1.00605,63893
20181115,000000,1.00643,1.00790,1.00355,1.00667,68373
20181116,000000,1.00611,1.00870,0.99911,0.99978,53572
20181119,000000,1.00059,1.00069,0.99245,0.99349,36458
20181120,000000,0.99325,0.99581,0.99088,0.99499,83120
20181121,000000,0.99494,0.99584,0.99278,0.99438,75047
20181122,000000,0.99438,0.99560,0.99215,0.99505,60686
20181123,000000,0.99519,0.99799,0.99345,0.99703,34714
20181126,000000,0.99709,0.99932,0.99541,0.99885,69609
20181127,000000,0.99812,1.00033,0.99751,0.99869,84969
20181128,000000,0.99874,1.00057,0.99254,0.99377,80757
20181129,000000,0.99405,0.99766,0.99172,0.99575,86241
20181130,000000,0.99547,1.00041,0.99512,0.99886,74500
20181203,000000,0.99889,0.99966,0.99643,0.99759,70808
20181204,000000,0.99794,0.99906,0.99303,0.99735,97941
20181205,000000,0.99724,1.00082,0.99704,0.99764,61511
20181206,000000,0.99760,0.99898,0.98943,0.99263,104032
20181207,000000,0.99235,0.99430,0.98897,0.99154,86443
20181210,000000,0.99149,0.99149,0.98681,0.99032,95447
20181211,000000,0.99036,0.99383,0.98627,0.99322,99750
20181212,000000,0.99318,0.99653,0.99129,0.99340,105846
20181213,000000,0.99336,0.99542,0.99119,0.99401,85106
20181214,000000,0.99405,0.99895,0.99308,0.99793,79367
20181217,000000,0.99577,0.99863,0.99171,0.99294,94870
20181218,000000,0.99285,0.99370,0.98995,0.99269,89796
20181219,000000,0.99239,0.99558,0.99063,0.99447,106234
20181220,000000,0.99443,0.99524,0.98407,0.98780,136806
20181221,000000,0.98777,0.99569,0.98612,0.99506,119814
20181224,000000,0.99399,0.99527,0.98627,0.98692,90520
20181226,000000,0.98583,0.99631,0.98583,0.99568,88505
20181227,000000,0.99564,0.99577,0.98398,0.98771,140763
20181228,000000,0.98807,0.98881,0.97899,0.98424,111421
20181231,000000,0.98399,0.98745,0.98271,0.98392,92118
20190102,000000,0.98358,0.99202,0.97961,0.99002,93860
20190103,000000,0.98998,0.99095,0.98462,0.98658,147653
20190104,000000,0.98656,0.99078,0.98524,0.98653,114496
20190107,000000,0.98699,0.98753,0.97875,0.97960,82279
20190108,000000,0.97960,0.98342,0.97879,0.98113,88253
20190109,000000,0.98109,0.98186,0.97320,0.97435,109096
20190110,000000,0.97489,0.98487,0.97160,0.98436,102360
20190111,000000,0.98434,0.98557,0.98134,0.98408,86315
20190114,000000,0.98479,0.98504,0.98001,0.98083,82061
20190115,000000,0.98083,0.98938,0.98020,0.98774,105688
20190116,000000,0.98764,0.99100,0.98725,0.99016,81619
20190117,000000,0.99014,0.99541,0.98942,0.99409,86693
20190118,000000,0.99396,0.99589,0.99321,0.99524,80396
20190121,000000,0.99459,0.99875,0.99436,0.99700,52970
20190122,000000,0.99696,0.99856,0.99610,0.99719,79827
20190123,000000,0.99722,0.99899,0.99396,0.99470,81475
20190124,000000,0.99529,0.99766,0.99344,0.99618,100535
20190125,000000,0.99617,0.99742,0.99221,0.99334,102000
20190128,000000,0.99305,0.99331,0.99053,0.99177,76216
20190129,000000,0.99138,0.99570,0.99074,0.99451,100194
20190130,000000,0.99449,0.99950,0.99318,0.99410,101916
20190131,000000,0.99404,0.99526,0.99076,0.99442,102059
20190201,000000,0.99382,0.99629,0.99218,0.99531,95774
20190204,000000,0.99522,0.99941,0.99470,0.99769,84554
20190205,000000,0.99772,1.00203,0.99769,0.99974,81271
20190206,000000,0.99972,1.00264,0.99851,1.00229,83617
20190207,000000,1.00227,1.00286,1.00001,1.00220,91045
20190208,000000,1.00166,1.00275,0.99956,1.00015,72412
20190211,000000,1.00067,1.00993,0.99866,1.00383,76024
20190212,000000,1.00377,1.00923,1.00362,1.00619,69173
20190213,000000,1.00648,1.00928,1.00434,1.00926,83355
20190214,000000,1.00904,1.00978,1.00446,1.00482,89289
20190215,000000,1.00468,1.00894,1.00448,1.00517,83832
20190218,000000,1.00521,1.00532,1.00239,1.00424,50675
20190219,000000,1.00423,1.00603,1.00015,1.00078,81788
20190220,000000,1.00048,1.00206,0.99813,1.00035,84364
20190221,000000,0.99996,1.00230,0.99946,1.00087,95762
20190222,000000,1.00077,1.00244,0.99875,1.00026,84907
20190225,000000,1.00021,1.00115,0.99830,1.00050,76054
20190226,000000,1.00030,1.00194,0.99874,0.99965,80750
20190227,000000,0.99973,1.00146,0.99619,1.00139,84192
20190228,000000,1.00146,1.00151,0.99263,0.99805,92889
20190301,000000,0.99822,1.00088,0.99630,0.99914,92778
20190304,000000,0.99806,1.00201,0.99798,0.99886,76980
20190305,000000,0.99886,1.00541,0.99845,1.00398,73081
20190306,000000,1.00385,1.00560,1.00314,1.00489,70429
20190307,000000,1.00429,1.01238,1.00355,1.01124,94410
20190308,000000,1.01121,1.01178,1.00694,1.00806,92993
20190311,000000,1.00786,1.01194,1.00697,1.01026,80085
20190312,000000,1.01025,1.01122,1.00631,1.00766,91762
20190313,000000,1.00768,1.00845,1.00264,1.00362,85373
20190314,000000,1.00356,1.00512,1.00293,1.00377,93522
20190315,000000,1.00378,1.00524,1.00106,1.00187,71330
20190318,000000,1.00205,1.00248,0.99971,1.00129,69920
20190319,000000,1.00138,1.00147,0.99846,0.99931,69421
20190320,000000,0.99927,1.00101,0.98943,0.99106,93648
20190321,000000,0.99110,0.99458,0.99036,0.99174,105756
20190322,000000,0.99177,0.99701,0.99147,0.99328,120113
20190325,000000,0.99360,0.99491,0.99098,0.99229,89268
20190326,000000,0.99219,0.99524,0.99180,0.99440,94684
20190327,000000,0.99437,0.99661,0.99051,0.99421,113920
20190328,000000,0.99417,0.99732,0.99417,0.99468,106815
20190329,000000,0.99468,0.99744,0.99445,0.99500,95434
20190401,000000,0.99481,0.99945,0.99296,0.99868,83833
20190402,000000,0.99771,0.99998,0.99716,0.99793,74812
20190403,000000,0.99780,0.99875,0.99534,0.99816,70238
20190404,000000,0.99806,1.00028,0.99706,0.99980,59181
20190405,000000,0.99973,1.00122,0.99871,1.00006,58811
20190408,000000,1.00003,1.00038,0.99777,0.99871,50452
20190409,000000,0.99870,1.00085,0.99799,0.99979,70303
20190410,000000,0.99983,1.00332,0.99898,1.00253,78718
20190411,000000,1.00256,1.00461,1.00094,1.00308,57511
20190412,000000,1.00228,1.00339,0.99969,1.00265,63139
20190415,000000,1.00176,1.00462,1.00091,1.00396,53350
20190416,000000,1.00397,1.00823,1.00322,1.00774,73306
20190417,000000,1.00788,1.01097,1.00673,1.01033,62228
20190418,000000,1.01032,1.01592,1.00927,1.01539,67868
20190419,000000,1.01447,1.01540,1.01302,1.01445,40962
20190422,000000,1.01383,1.01609,1.01360,1.01522,21463
20190423,000000,1.01511,1.02302,1.01511,1.02004,53522
20190424,000000,1.02049,1.02195,1.01689,1.02004,73699
20190425,000000,1.01921,1.02277,1.01921,1.02023,66322
20190426,000000,1.02009,1.02369,1.01841,1.01972,62449
20190429,000000,1.01923,1.02158,1.01851,1.01960,44764
20190430,000000,1.01954,1.02041,1.01740,1.01912,63165
20190501,000000,1.01958,1.01977,1.01263,1.01789,55619
20190502,000000,1.01654,1.02040,1.01654,1.01928,66525
20190503,000000,1.01867,1.02143,1.01606,1.01635,67350
20190506,000000,1.01574,1.01963,1.01512,1.01779,66232
20190507,000000,1.01821,1.02260,1.01610,1.01937,74313
20190508,000000,1.01951,1.02081,1.01688,1.02018,82822
20190509,000000,1.01995,1.02097,1.01238,1.01495,83832
20190510,000000,1.01486,1.01583,1.01008,1.01155,85274
20190513,000000,1.01159,1.01224,1.00498,1.00623,76302
20190514,000000,1.00619,1.00960,1.00507,1.00862,59091
20190515,000000,1.00856,1.00970,1.00553,1.00865,57840
20190516,000000,1.00857,1.01071,1.00734,1.00986,50225
20190517,000000,1.01005,1.01214,1.00848,1.01101,56450
20190520,000000,1.01084,1.01207,1.00804,1.00837,45972
20190521,000000,1.00841,1.01197,1.00814,1.01097,53895
20190522,000000,1.01099,1.01192,1.00663,1.00956,49064
20190523,000000,1.00966,1.00985,1.00235,1.00326,76111
20190524,000000,1.00326,1.00420,1.00084,1.00165,49823
20190527,000000,1.00185,1.00627,1.00109,1.00375,28592
20190528,000000,1.00383,1.00980,1.00341,1.00762,53755
20190529,000000,1.00730,1.00860,1.00495,1.00738,56385
20190530,000000,1.00711,1.00980,1.00697,1.00772,43289
20190531,000000,1.00765,1.00809,1.00009,1.00102,70760
20190603,000000,1.00119,1.00193,0.99102,0.99243,77908
20190604,000000,0.99227,0.99560,0.99026,0.99199,74200
20190605,000000,0.99217,0.99505,0.98537,0.99470,74637
20190606,000000,0.99465,0.99607,0.98794,0.99115,73511
20190607,000000,0.99092,0.99499,0.98589,0.98784,74106
20190610,000000,0.98916,0.99198,0.98847,0.98975,60201
20190611,000000,0.98974,0.99364,0.98918,0.99231,72696
20190612,000000,0.99230,0.99590,0.99026,0.99547,79943
20190613,000000,0.99536,0.99601,0.99180,0.99384,72116
20190614,000000,0.99393,0.99949,0.99253,0.99875,67606
20190617,000000,0.99829,0.99993,0.99655,0.99908,58589
20190618,000000,0.99905,1.00126,0.99652,1.00018,92908
20190619,000000,1.00065,1.00148,0.99160,0.99410,75455
20190620,000000,0.99414,0.99460,0.97916,0.98159,95712
20190621,000000,0.98156,0.98383,0.97562,0.97623,93990
20190624,000000,0.97631,0.97828,0.97099,0.97189,63377
20190625,000000,0.97176,0.97768,0.96939,0.97538,96463
20190626,000000,0.97529,0.97848,0.97432,0.97792,78111
20190627,000000,0.97796,0.98141,0.97590,0.97646,60039
20190628,000000,0.97642,0.97741,0.97380,0.97641,62369
20190701,000000,0.97897,0.98838,0.97807,0.98755,58353
20190702,000000,0.98753,0.98887,0.98351,0.98617,57005
20190703,000000,0.98610,0.98729,0.98342,0.98666,53950
20190704,000000,0.98704,0.98704,0.98463,0.98493,31853
20190705,000000,0.98491,0.99316,0.98443,0.99165,69008
20190708,000000,0.99186,0.99469,0.98985,0.99376,47286
20190709,000000,0.99372,0.99514,0.99229,0.99349,62878
20190710,000000,0.99351,0.99413,0.98870,0.98944,62388
20190711,000000,0.98942,0.99048,0.98455,0.99007,63933
20190712,000000,0.98968,0.99080,0.98360,0.98403,58030
20190715,000000,0.98442,0.98544,0.98172,0.98443,42890
20190716,000000,0.98440,0.98940,0.98354,0.98780,55972
20190717,000000,0.98781,0.99075,0.98645,0.98745,34675
20190718,000000,0.98738,0.98916,0.98087,0.98130,54199
20190719,000000,0.98125,0.98469,0.98056,0.98164,56929
20190722,000000,0.98286,0.98405,0.98038,0.98193,42171
20190723,000000,0.98197,0.98590,0.98161,0.98518,45166
20190724,000000,0.98519,0.98743,0.98361,0.98471,41936
20190725,000000,0.98437,0.99173,0.98430,0.99076,62605
20190726,000000,0.99067,0.99460,0.99001,0.99328,45666
20190729,000000,0.99335,0.99359,0.99087,0.99154,32875
20190730,000000,0.99149,0.99221,0.98906,0.99015,58409
20190731,000000,0.99028,0.99493,0.98840,0.99387,78834
20190801,000000,0.99377,0.99750,0.98872,0.99004,99721
20190802,000000,0.98995,0.99078,0.98142,0.98235,115501
20190805,000000,0.98323,0.98328,0.97165,0.97338,93072
20190806,000000,0.97303,0.97923,0.97032,0.97611,113672
20190807,000000,0.97605,0.97970,0.96918,0.97525,140402
20190808,000000,0.97510,0.97865,0.97372,0.97417,90628
20190809,000000,0.97421,0.97537,0.97087,0.97260,70389
20190812,000000,0.97252,0.97535,0.96814,0.96910,89717
20190813,000000,0.96916,0.97678,0.96592,0.97653,111616
20190814,000000,0.97662,0.97704,0.97052,0.97307,128351
20190815,000000,0.97287,0.97759,0.97215,0.97632,148282
20190816,000000,0.97628,0.98087,0.97557,0.97855,93479
20190819,000000,0.97824,0.98209,0.97730,0.98155,56335
20190820,000000,0.98159,0.98165,0.97747,0.97763,138661
20190821,000000,0.97766,0.98308,0.97714,0.98225,67507
20190822,000000,0.98205,0.98444,0.98133,0.98348,76890
20190823,000000,0.98353,0.98769,0.97352,0.97482,100937
20190826,000000,0.97258,0.98161,0.97133,0.97851,171514
20190827,000000,0.97880,0.98367,0.97750,0.98108,100955
20190828,000000,0.98110,0.98281,0.98007,0.98128,118632
20190829,000000,0.98119,0.98747,0.98001,0.98628,104196
20190830,000000,0.98631,0.99176,0.98588,0.98950,111121
20190902,000000,0.98964,0.99192,0.98887,0.99036,69489
20190903,000000,0.99012,0.99286,0.98631,0.98659,110372
20190904,000000,0.98658,0.98842,0.97977,0.98068,100992
20190905,000000,0.98028,0.98731,0.97995,0.98562,106006
20190906,000000,0.98571,0.99171,0.98521,0.98766,98530
20190909,000000,0.98726,0.99230,0.98698,0.99198,85602
20190910,000000,0.99198,0.99314,0.98888,0.99170,69968
20190911,000000,0.99170,0.99433,0.99104,0.99274,65177
20190912,000000,0.99271,0.99463,0.98800,0.99030,95316
20190913,000000,0.99030,0.99109,0.98541,0.99010,78865
20190916,000000,0.98747,0.99398,0.98648,0.99255,71578
20190917,000000,0.99255,0.99682,0.99129,0.99296,68960
20190918,000000,0.99293,0.99833,0.99253,0.99724,98342
20190919,000000,0.99691,0.99834,0.98998,0.99237,78495
20190920,000000,0.99236,0.99359,0.98891,0.99095,63418
20190923,000000,0.99107,0.99224,0.98899,0.98974,67722
20190924,000000,0.98971,0.99141,0.98435,0.98512,75920
20190925,000000,0.98511,0.99247,0.98477,0.99134,79365
20190926,000000,0.99136,0.99483,0.99056,0.99329,66093
20190927,000000,0.99327,0.99488,0.98976,0.99116,64572
20190930,000000,0.99099,0.99879,0.99034,0.99755,67822
20191001,000000,0.99761,1.00163,0.99225,0.99317,82715
20191002,000000,0.99322,1.00262,0.99207,0.99678,75729
20191003,000000,0.99677,1.00275,0.99518,0.99884,78000
20191004,000000,0.99865,1.00077,0.99248,0.99508,73079
20191007,000000,0.99393,0.99660,0.99264,0.99466,60391
20191008,000000,0.99464,0.99583,0.99045,0.99293,72607
20191009,000000,0.99293,0.99635,0.99155,0.99584,59313
20191010,000000,0.99584,0.99730,0.99138,0.99681,80171
20191011,000000,0.99683,0.99905,0.99573,0.99668,81234
20191014,000000,0.99665,0.99833,0.99440,0.99659,51742
20191015,000000,0.99659,0.99957,0.99630,0.99864,65030
20191016,000000,0.99864,0.99903,0.99454,0.99467,62647
20191017,000000,0.99466,0.99524,0.98664,0.98766,62729
20191018,000000,0.98766,0.98912,0.98408,0.98408,53211
20191021,000000,0.98404,0.98758,0.98395,0.98557,50171
20191022,000000,0.98547,0.98965,0.98477,0.98935,49498
20191023,000000,0.98932,0.99144,0.98836,0.99058,47464
20191024,000000,0.99051,0.99290,0.98910,0.99219,52442
20191025,000000,0.99208,0.99547,0.99070,0.99445,49402
20191028,000000,0.99447,0.99701,0.99430,0.99476,36611
20191029,000000,0.99474,0.99645,0.99307,0.99382,42072
20191030,000000,0.99379,0.99447,0.98873,0.98929,52525
20191031,000000,0.98929,0.98939,0.98595,0.98642,57713
20191101,000000,0.98633,0.98947,0.98508,0.98554,50714
20191104,000000,0.98542,0.98889,0.98468,0.98767,45725
20191105,000000,0.98767,0.99356,0.98729,0.99261,54152
20191106,000000,0.99260,0.99398,0.99150,0.99268,40398
20191107,000000,0.99268,0.99749,0.99108,0.99482,61988
20191108,000000,0.99479,0.99787,0.99426,0.99742,43293
20191111,000000,0.99618,0.99768,0.99286,0.99328,28339
20191112,000000,0.99328,0.99642,0.99218,0.99301,41062
20191113,000000,0.99293,0.99359,0.98836,0.98982,42318
20191114,000000,0.98983,0.99078,0.98700,0.98782,37056
20191115,000000,0.98781,0.99109,0.98765,0.98962,31740
20191118,000000,0.98904,0.99141,0.98682,0.98949,35610
20191119,000000,0.98947,0.99186,0.98807,0.99038,32502
20191120,000000,0.99038,0.99367,0.98983,0.99066,43975
20191121,000000,0.99060,0.99348,0.98902,0.99302,46556
20191122,000000,0.99302,0.99800,0.99263,0.99726,39063
20191125,000000,0.99754,0.99854,0.99598,0.99653,33381
20191126,000000,0.99653,0.99865,0.99602,0.99711,35557
20191127,000000,0.99690,1.00000,0.99666,0.99893,36518
20191128,000000,0.99882,0.99954,0.99800,0.99820,23490
20191129,000000,0.99819,1.00231,0.99781,0.99952,35666
20191202,000000,0.99986,1.00084,0.99111,0.99114,36853
20191203,000000,0.99114,0.99261,0.98570,0.98702,44011
20191204,000000,0.98697,0.98994,0.98549,0.98830,41951
20191205,000000,0.98824,0.98951,0.98681,0.98690,34455
20191206,000000,0.98672,0.99176,0.98644,0.99001,33768
20191209,000000,0.99045,0.99102,0.98750,0.98776,30369
20191210,000000,0.98775,0.98825,0.98336,0.98426,33578
20191211,000000,0.98425,0.98634,0.98138,0.98296,39453
20191212,000000,0.98296,0.98759,0.98083,0.98458,51432
20191213,000000,0.98448,0.98651,0.98048,0.98418,63427
20191216,000000,0.98304,0.98465,0.98196,0.98221,33229
20191217,000000,0.98222,0.98434,0.97955,0.97983,35547
20191218,000000,0.97983,0.98207,0.97952,0.98034,35518
20191219,000000,0.98035,0.98118,0.97702,0.97838,41184
20191220,000000,0.97838,0.98324,0.97735,0.98256,36246
20191223,000000,0.98145,0.98278,0.98009,0.98155,31746
20191224,000000,0.98149,0.98310,0.97970,0.98022,27367
20191226,000000,0.98111,0.98182,0.97986,0.98104,12486
20191227,000000,0.98104,0.98175,0.97297,0.97469,42685
20191230,000000,0.97404,0.97567,0.96739,0.96919,38375
20191231,000000,0.96920,0.96973,0.96460,0.96711,37368
20200102,000000,0.96880,0.97328,0.96812,0.97115,34369
20200103,000000,0.97115,0.97434,0.96879,0.97237,44163
20200106,000000,0.97057,0.97164,0.96759,0.96791,41138
20200107,000000,0.96787,0.97292,0.96750,0.97017,42960
20200108,000000,0.97014,0.97395,0.96651,0.97374,81418
20200109,000000,0.97375,0.97479,0.97110,0.97305,47464
