<DTYYYYMMDD>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20170317,000000,1226.07,1231.71,1224.45,1229.20,48258
20170320,000000,1229.11,1235.53,1228.93,1233.79,49562
20170321,000000,1233.73,1247.55,1226.83,1244.21,83433
20170322,000000,1244.02,1251.34,1243.85,1248.29,94605
20170323,000000,1248.41,1253.21,1242.77,1244.81,91395
20170324,000000,1244.82,1251.91,1240.99,1243.24,87282
20170327,000000,1245.82,1261.10,1245.76,1253.95,78402
20170328,000000,1253.42,1258.43,1247.60,1251.39,76416
20170329,000000,1250.73,1254.70,1247.24,1253.19,74281
20170330,000000,1253.41,1253.84,1242.10,1242.31,76514
20170331,000000,1242.17,1250.62,1239.61,1249.01,79334
20170403,000000,1249.48,1253.71,1244.47,1253.09,66765
20170404,000000,1253.37,1261.27,1253.34,1255.87,68021
20170405,000000,1255.32,1257.34,1243.68,1255.38,89851
20170406,000000,1255.59,1258.94,1249.77,1251.42,80207
20170407,000000,1251.50,1270.89,1250.52,1254.06,135765
20170410,000000,1253.79,1257.12,1247.05,1254.09,88968
20170411,000000,1254.78,1275.18,1253.10,1274.12,116640
20170412,000000,1274.44,1286.78,1271.87,1286.37,120331
20170413,000000,1286.12,1288.63,1281.81,1287.21,123516
20170417,000000,1290.15,1295.54,1281.38,1284.07,84031
20170418,000000,1284.49,1292.30,1278.86,1289.05,128258
20170419,000000,1289.34,1290.74,1273.99,1279.56,117021
20170420,000000,1279.52,1283.46,1276.63,1281.26,116554
20170421,000000,1281.62,1288.25,1278.48,1283.42,103608
20170424,000000,1275.28,1277.35,1265.38,1275.53,138573
20170425,000000,1276.08,1278.16,1261.58,1263.37,98153
20170426,000000,1263.88,1270.64,1260.02,1268.52,112743
20170427,000000,1268.76,1269.62,1261.23,1263.65,94912
20170428,000000,1264.01,1268.61,1263.12,1267.64,78511
20170501,000000,1268.04,1271.17,1254.21,1256.23,76385
20170502,000000,1256.00,1257.78,1251.99,1256.47,88270
20170503,000000,1256.46,1256.97,1235.97,1237.62,89773
20170504,000000,1238.16,1241.26,1225.71,1227.69,112774
20170505,000000,1227.98,1235.62,1226.10,1227.86,108928
20170508,000000,1221.49,1236.56,1220.84,1225.77,89779
20170509,000000,1226.32,1228.60,1214.29,1220.80,89306
20170510,000000,1221.61,1225.67,1217.56,1218.87,85631
20170511,000000,1218.84,1227.72,1216.98,1224.80,107505
20170512,000000,1224.41,1231.68,1224.41,1228.04,140680
20170515,000000,1228.06,1237.25,1226.89,1229.98,145957
20170516,000000,1230.52,1239.09,1230.31,1236.42,154530
20170517,000000,1236.85,1261.30,1236.50,1260.82,312379
20170518,000000,1260.60,1265.05,1246.03,1246.56,369500
20170519,000000,1246.96,1256.43,1246.30,1255.30,220751
20170522,000000,1256.73,1262.60,1251.79,1260.07,164641
20170523,000000,1260.00,1263.80,1250.69,1250.69,216265
20170524,000000,1250.86,1258.91,1247.91,1258.11,198743
20170525,000000,1257.93,1259.63,1253.83,1255.04,176346
20170526,000000,1255.27,1269.45,1253.15,1266.25,173519
20170529,000000,1267.55,1269.10,1265.02,1266.86,52769
20170530,000000,1266.98,1270.46,1259.37,1262.54,155028
20170531,000000,1262.55,1274.10,1259.58,1268.34,154886
20170601,000000,1268.64,1270.31,1261.50,1265.48,166183
20170602,000000,1265.34,1279.51,1259.02,1278.50,177949
20170605,000000,1279.72,1283.45,1277.77,1279.00,105550
20170606,000000,1279.45,1296.08,1279.44,1293.62,171354
20170607,000000,1294.28,1294.90,1282.64,1286.50,176398
20170608,000000,1286.79,1288.91,1271.28,1277.52,211929
20170609,000000,1281.15,1281.66,1264.63,1266.28,217311
20170612,000000,1267.51,1270.34,1263.60,1265.29,178055
20170613,000000,1265.25,1268.98,1259.22,1265.99,139529
20170614,000000,1266.11,1281.06,1257.19,1260.21,253453
20170615,000000,1260.09,1266.68,1251.43,1253.43,213489
20170616,000000,1253.77,1257.13,1251.81,1253.25,147638
20170619,000000,1253.89,1255.64,1242.93,1243.26,175585
20170620,000000,1243.95,1248.09,1241.30,1242.50,192241
20170621,000000,1242.54,1247.81,1240.86,1245.93,202142
20170622,000000,1245.20,1254.77,1244.51,1249.92,198789
20170623,000000,1249.82,1258.82,1249.09,1256.14,153639
20170626,000000,1257.19,1258.08,1235.92,1244.44,192860
20170627,000000,1243.42,1253.17,1241.25,1246.81,213959
20170628,000000,1246.60,1254.86,1245.42,1248.99,220979
20170629,000000,1248.85,1253.18,1239.72,1245.25,329935
20170630,000000,1244.89,1248.22,1239.17,1241.33,364229
20170703,000000,1240.80,1242.67,1218.48,1219.81,327106
20170704,000000,1220.37,1226.50,1219.84,1222.91,172387
20170705,000000,1223.52,1228.79,1217.34,1226.75,306164
20170706,000000,1226.60,1229.17,1222.48,1224.88,221411
20170707,000000,1224.96,1228.36,1207.27,1212.91,193144
20170710,000000,1211.94,1215.57,1204.78,1214.05,152529
20170711,000000,1213.75,1217.44,1208.15,1217.44,159732
20170712,000000,1216.22,1225.67,1213.40,1220.21,178648
20170713,000000,1219.11,1224.38,1216.55,1217.30,170791
20170714,000000,1216.60,1232.82,1214.78,1228.38,166112
20170717,000000,1228.99,1235.99,1228.19,1233.78,141580
20170718,000000,1233.97,1244.50,1232.72,1242.09,178240
20170719,000000,1241.96,1244.00,1235.91,1240.87,144269
20170720,000000,1240.83,1247.51,1235.20,1244.26,181354
20170721,000000,1244.22,1255.71,1243.31,1254.59,158287
20170724,000000,1255.26,1258.78,1251.87,1254.96,155582
20170725,000000,1254.40,1257.70,1249.05,1249.79,164957
20170726,000000,1249.98,1263.49,1243.71,1260.26,181395
20170727,000000,1259.69,1265.28,1254.51,1258.87,216092
20170728,000000,1258.99,1270.79,1257.31,1269.29,189255
20170731,000000,1269.78,1271.06,1265.70,1269.11,154392
20170801,000000,1268.71,1274.11,1262.57,1268.59,175731
20170802,000000,1268.51,1272.78,1261.86,1266.35,180404
20170803,000000,1266.56,1270.79,1256.68,1268.20,177814
20170804,000000,1269.15,1270.13,1254.14,1258.47,163386
20170807,000000,1258.08,1259.88,1255.69,1257.54,130081
20170808,000000,1257.40,1265.18,1251.32,1260.74,154863
20170809,000000,1260.03,1278.68,1259.56,1277.02,212215
20170810,000000,1277.64,1287.81,1274.57,1286.03,202359
20170811,000000,1286.38,1292.01,1281.22,1289.03,202336
20170814,000000,1290.31,1290.31,1278.61,1281.78,169984
20170815,000000,1281.41,1281.95,1267.29,1271.14,174722
20170816,000000,1271.03,1283.81,1267.77,1282.99,182374
20170817,000000,1283.82,1290.15,1281.68,1287.75,237349
20170818,000000,1287.96,1300.88,1281.80,1283.73,247679
20170821,000000,1283.20,1293.81,1280.57,1291.72,195212
20170822,000000,1291.12,1292.56,1282.01,1284.89,177832
20170823,000000,1284.73,1291.36,1282.74,1290.59,186513
20170824,000000,1290.32,1291.20,1284.48,1286.17,197127
20170825,000000,1286.08,1294.51,1275.97,1290.94,202869
20170828,000000,1291.90,1312.02,1291.84,1309.84,190941
20170829,000000,1310.03,1326.00,1305.52,1309.01,285281
20170830,000000,1308.50,1313.69,1305.15,1308.56,220953
20170831,000000,1308.74,1323.61,1299.03,1321.15,233500
20170901,000000,1321.12,1328.82,1316.40,1324.72,221456
20170904,000000,1334.08,1339.78,1331.85,1334.27,152695
20170905,000000,1333.50,1344.31,1326.24,1339.54,263708
20170906,000000,1339.42,1342.42,1331.64,1334.11,229531
20170907,000000,1334.18,1349.82,1332.54,1349.00,246674
20170908,000000,1348.83,1357.50,1342.78,1346.35,270053
20170911,000000,1335.94,1340.04,1326.41,1327.29,222204
20170912,000000,1326.77,1332.11,1322.62,1331.66,219688
20170913,000000,1331.60,1334.68,1320.81,1323.00,212845
20170914,000000,1323.27,1330.64,1315.70,1329.31,208245
20170915,000000,1329.12,1334.35,1319.36,1320.01,218674
20170918,000000,1319.29,1319.97,1304.62,1307.47,183612
20170919,000000,1306.01,1311.68,1305.19,1310.89,211648
20170920,000000,1310.86,1316.01,1296.04,1300.96,199956
20170921,000000,1301.00,1301.70,1288.16,1291.02,220653
20170922,000000,1290.84,1298.68,1290.22,1297.10,204141
20170925,000000,1297.75,1312.03,1289.55,1310.59,230930
20170926,000000,1310.58,1313.63,1291.60,1293.90,225872
20170927,000000,1293.95,1296.21,1281.47,1282.58,231821
20170928,000000,1282.05,1288.76,1277.73,1286.94,215034
20170929,000000,1286.95,1290.37,1275.82,1279.96,190794
20171002,000000,1279.44,1280.12,1269.54,1270.71,189794
20171003,000000,1270.23,1274.69,1268.28,1271.39,171110
20171004,000000,1271.52,1282.18,1270.58,1274.66,177064
20171005,000000,1274.88,1278.98,1266.22,1268.12,160851
20171006,000000,1268.64,1276.55,1260.62,1276.31,184509
20171009,000000,1276.08,1285.48,1274.83,1283.75,153146
20171010,000000,1283.49,1294.23,1282.08,1287.73,195768
20171011,000000,1287.01,1293.53,1284.57,1291.53,163985
20171012,000000,1291.07,1297.49,1289.68,1293.41,172661
20171013,000000,1292.85,1303.78,1290.91,1303.52,191918
20171016,000000,1302.59,1306.04,1289.67,1294.82,200702
20171017,000000,1294.26,1296.23,1281.44,1284.92,234162
20171018,000000,1284.14,1288.88,1276.95,1280.75,221628
20171019,000000,1280.01,1290.47,1276.66,1289.64,284024
20171020,000000,1289.04,1291.04,1277.98,1280.24,265910
20171023,000000,1278.47,1283.27,1272.50,1282.01,237903
20171024,000000,1281.33,1283.65,1273.73,1276.51,234870
20171025,000000,1275.95,1280.00,1271.04,1277.18,285782
20171026,000000,1276.43,1282.51,1265.90,1266.89,267210
20171027,000000,1266.44,1274.06,1263.73,1273.60,255806
20171030,000000,1273.52,1278.81,1268.91,1276.04,223243
20171031,000000,1276.19,1278.14,1267.67,1270.81,193977
20171101,000000,1270.63,1280.85,1267.96,1274.56,271756
20171102,000000,1274.66,1284.11,1273.34,1275.95,273532
20171103,000000,1276.83,1280.22,1265.45,1269.78,204306
20171106,000000,1269.23,1282.93,1266.10,1281.61,234023
20171107,000000,1281.41,1281.81,1271.86,1275.08,233783
20171108,000000,1274.82,1287.20,1274.75,1281.17,232165
20171109,000000,1280.61,1288.59,1279.94,1284.86,290948
20171110,000000,1285.02,1287.07,1273.45,1275.31,240075
20171113,000000,1274.95,1279.79,1273.81,1278.05,213887
20171114,000000,1277.42,1283.58,1269.96,1279.92,243261
20171115,000000,1279.60,1289.59,1276.73,1277.93,293956
20171116,000000,1277.04,1281.80,1275.12,1278.42,231471
20171117,000000,1277.76,1296.96,1277.67,1293.83,277077
20171120,000000,1292.48,1294.83,1274.61,1276.59,279200
20171121,000000,1276.12,1284.72,1275.88,1280.28,240427
20171122,000000,1280.18,1294.66,1279.04,1291.78,253612
20171123,000000,1290.94,1293.54,1286.98,1291.05,132374
20171124,000000,1291.47,1293.25,1285.62,1288.37,188202
20171127,000000,1288.72,1299.23,1286.74,1294.21,236179
20171128,000000,1293.22,1297.44,1290.65,1293.44,254362
20171129,000000,1293.91,1296.66,1282.05,1283.44,266143
20171130,000000,1283.86,1285.31,1270.37,1275.27,273093
20171201,000000,1273.67,1289.23,1271.64,1280.26,328130
20171204,000000,1274.52,1277.16,1271.02,1275.77,226845
20171205,000000,1275.28,1277.05,1260.99,1265.76,228769
20171206,000000,1264.87,1269.25,1262.55,1263.02,243749
20171207,000000,1262.77,1264.47,1243.97,1246.84,233042
20171208,000000,1246.73,1252.36,1243.58,1248.63,215770
20171211,000000,1247.03,1251.54,1240.71,1241.84,168950
20171212,000000,1241.13,1246.22,1236.49,1244.19,171666
20171213,000000,1244.17,1257.10,1240.27,1255.33,223483
20171214,000000,1254.40,1259.06,1250.47,1252.64,218491
20171215,000000,1251.98,1261.84,1251.97,1254.98,207538
20171218,000000,1253.81,1263.97,1252.74,1261.80,190153
20171219,000000,1262.06,1265.29,1259.20,1261.50,183123
20171220,000000,1260.60,1267.87,1260.59,1265.36,185630
20171221,000000,1264.45,1268.98,1262.81,1266.41,170771
20171222,000000,1265.68,1276.20,1264.97,1274.73,157307
20171226,000000,1278.35,1283.77,1277.04,1282.75,84208
20171227,000000,1281.93,1288.94,1281.34,1286.83,165564
20171228,000000,1286.63,1295.20,1286.37,1294.78,175514
20171229,000000,1294.05,1307.58,1293.81,1303.72,141040
20180102,000000,1309.93,1318.92,1308.52,1317.27,135953
20180103,000000,1316.59,1321.42,1307.44,1313.01,181345
20180104,000000,1312.07,1325.98,1305.87,1322.56,196148
20180105,000000,1322.60,1323.45,1313.66,1319.44,185078
20180108,000000,1321.15,1322.13,1314.79,1320.22,152301
20180109,000000,1319.31,1320.36,1308.88,1312.72,193443
20180110,000000,1311.32,1327.83,1308.17,1316.48,254868
20180111,000000,1316.39,1323.97,1315.69,1322.20,221845
20180112,000000,1321.86,1339.36,1321.55,1337.44,233632
20180115,000000,1335.40,1344.71,1335.40,1339.97,166269
20180116,000000,1340.36,1342.29,1331.86,1338.17,231126
20180117,000000,1337.59,1343.97,1325.97,1326.71,266050
20180118,000000,1325.78,1333.11,1324.25,1326.55,254272
20180119,000000,1326.10,1338.03,1325.92,1331.41,242113
20180122,000000,1333.61,1335.65,1328.42,1333.75,195506
20180123,000000,1332.78,1341.80,1331.36,1341.17,216340
20180124,000000,1341.26,1362.13,1339.50,1358.06,252516
20180125,000000,1356.72,1366.07,1342.34,1348.16,347912
20180126,000000,1346.35,1357.08,1344.61,1349.52,311682
20180129,000000,1349.01,1352.39,1337.62,1340.16,249659
20180130,000000,1340.71,1348.91,1334.42,1338.34,279949
20180131,000000,1337.39,1347.56,1332.53,1344.91,287892
20180201,000000,1344.03,1351.00,1337.23,1348.59,283186
20180202,000000,1347.77,1350.04,1327.44,1332.76,318077
20180205,000000,1331.89,1341.62,1328.99,1339.47,342146
20180206,000000,1339.31,1346.08,1320.19,1324.14,519154
20180207,000000,1323.40,1332.28,1311.43,1318.17,370261
20180208,000000,1317.16,1322.16,1307.06,1318.67,373543
20180209,000000,1318.32,1322.70,1311.15,1315.87,397087
20180212,000000,1314.92,1326.76,1314.16,1322.47,246953
20180213,000000,1321.70,1331.04,1321.39,1329.29,257172
20180214,000000,1329.15,1355.52,1317.73,1350.27,344889
20180215,000000,1348.79,1357.16,1348.54,1353.20,294882
20180216,000000,1353.11,1361.71,1344.74,1346.97,288255
20180219,000000,1346.98,1351.38,1345.79,1346.71,149816
20180220,000000,1346.24,1348.17,1328.44,1329.20,259554
20180221,000000,1328.18,1336.22,1322.40,1324.38,289144
20180222,000000,1323.02,1332.12,1320.92,1331.87,256240
20180223,000000,1331.29,1332.14,1325.79,1328.71,207345
20180226,000000,1327.85,1341.08,1326.64,1333.12,230734
20180227,000000,1333.25,1336.71,1313.41,1318.28,269855
20180228,000000,1316.94,1322.53,1315.59,1317.95,239780
20180301,000000,1317.62,1321.12,1302.77,1316.77,354015
20180302,000000,1316.40,1325.44,1315.20,1322.34,287137
20180305,000000,1323.83,1327.81,1317.53,1320.27,283913
20180306,000000,1319.03,1338.47,1318.91,1334.42,277036
20180307,000000,1337.86,1340.52,1322.21,1325.30,260828
20180308,000000,1324.93,1329.01,1319.01,1321.82,263458
20180309,000000,1320.92,1325.14,1312.82,1323.22,281222
20180312,000000,1323.77,1324.24,1314.59,1322.96,204429
20180313,000000,1322.83,1328.29,1313.64,1326.32,266039
20180314,000000,1326.31,1330.01,1321.46,1324.54,248288
20180315,000000,1324.52,1327.91,1314.94,1316.10,230170
20180316,000000,1316.33,1321.73,1309.62,1313.96,227089
20180319,000000,1313.38,1319.64,1307.77,1316.81,237423
20180320,000000,1316.88,1318.24,1307.17,1311.14,220638
20180321,000000,1310.71,1336.67,1309.79,1332.02,277890
20180322,000000,1331.67,1334.85,1324.76,1328.93,307954
20180323,000000,1329.23,1350.22,1328.94,1347.14,323261
20180326,000000,1347.67,1355.86,1343.44,1353.44,237838
20180327,000000,1352.60,1356.85,1339.81,1344.75,270769
20180328,000000,1344.78,1346.98,1323.44,1324.81,318572
20180329,000000,1323.92,1328.30,1321.21,1325.24,261083
20180402,000000,1324.62,1344.91,1324.62,1341.03,244004
20180403,000000,1339.57,1342.46,1328.86,1332.55,256401
20180404,000000,1331.81,1348.22,1331.47,1332.96,278560
20180405,000000,1332.01,1334.88,1322.70,1326.37,233681
20180406,000000,1326.12,1335.46,1319.80,1333.39,303973
20180409,000000,1333.86,1337.94,1326.83,1335.96,239285
20180410,000000,1335.91,1342.59,1331.07,1339.21,271168
20180411,000000,1339.40,1365.22,1338.12,1353.13,316348
20180412,000000,1352.60,1353.15,1333.76,1334.62,305976
20180413,000000,1334.50,1347.14,1332.98,1345.01,258871
20180416,000000,1345.80,1350.48,1340.05,1345.54,232614
20180417,000000,1345.69,1349.36,1337.65,1347.24,233644
20180418,000000,1347.30,1355.69,1342.26,1349.19,254064
20180419,000000,1349.01,1354.65,1340.91,1345.43,285757
20180420,000000,1345.43,1346.17,1334.94,1335.62,241544
20180423,000000,1333.88,1335.50,1322.10,1324.63,255650
20180424,000000,1324.39,1332.64,1322.08,1330.14,258746
20180425,000000,1330.08,1332.03,1318.76,1322.95,235296
20180426,000000,1322.39,1326.55,1315.25,1316.75,241457
20180427,000000,1316.65,1325.20,1314.88,1323.25,215428
20180430,000000,1322.38,1324.91,1310.11,1315.07,83503
20180501,000000,1314.93,1316.35,1301.73,1303.50,207950
20180502,000000,1303.43,1313.47,1303.28,1304.71,278352
20180503,000000,1303.84,1318.08,1303.84,1311.92,266171
20180504,000000,1311.79,1315.49,1307.95,1315.03,230916
20180507,000000,1314.76,1318.88,1310.22,1313.90,197980
20180508,000000,1312.90,1317.79,1306.04,1314.19,271949
20180509,000000,1314.51,1317.39,1304.28,1312.43,261876
20180510,000000,1312.34,1322.86,1310.72,1321.22,268947
20180511,000000,1321.25,1325.91,1316.80,1318.03,214381
20180514,000000,1318.29,1322.30,1312.95,1313.35,200593
20180515,000000,1312.93,1314.84,1288.65,1290.36,262505
20180516,000000,1289.87,1296.88,1286.35,1290.46,266220
20180517,000000,1290.16,1294.34,1285.13,1290.53,250074
20180518,000000,1290.61,1294.20,1286.05,1292.18,211642
20180521,000000,1290.49,1293.14,1281.99,1292.23,212674
20180522,000000,1292.16,1296.13,1287.89,1290.87,226254
20180523,000000,1291.22,1298.68,1287.86,1293.09,276217
20180524,000000,1293.59,1306.60,1292.70,1304.31,239243
20180525,000000,1304.25,1307.74,1299.83,1301.27,233122
20180528,000000,1299.58,1300.28,1295.45,1298.00,146471
20180529,000000,1297.54,1306.56,1292.59,1298.49,315451
20180530,000000,1298.19,1304.33,1295.86,1301.11,303916
20180531,000000,1301.19,1306.87,1297.34,1298.28,288040
20180601,000000,1298.57,1300.53,1289.29,1293.60,251755
20180604,000000,1292.49,1298.10,1290.20,1291.82,216820
20180605,000000,1292.00,1300.51,1289.77,1296.09,222305
20180606,000000,1296.13,1301.77,1293.74,1296.22,211281
20180607,000000,1296.35,1303.10,1294.84,1296.99,228944
20180608,000000,1296.77,1300.53,1292.79,1299.10,223555
20180611,000000,1299.82,1302.22,1294.09,1300.21,174535
20180612,000000,1299.73,1300.53,1292.77,1295.73,209233
20180613,000000,1294.99,1301.21,1291.90,1299.08,199858
20180614,000000,1299.07,1309.29,1297.52,1301.88,252647
20180615,000000,1302.16,1303.07,1275.39,1279.61,272840
20180618,000000,1278.22,1282.41,1276.99,1278.11,172672
20180619,000000,1278.04,1284.03,1270.37,1274.40,231677
20180620,000000,1274.63,1276.41,1267.45,1267.45,211482
20180621,000000,1267.49,1270.10,1261.30,1266.75,217704
20180622,000000,1266.49,1271.13,1266.41,1269.32,183732
20180625,000000,1270.09,1272.55,1264.46,1265.34,199624
20180626,000000,1265.48,1267.62,1254.76,1258.76,211295
20180627,000000,1258.62,1260.06,1250.69,1252.19,251025
20180628,000000,1251.71,1254.27,1245.86,1248.03,231370
20180629,000000,1247.77,1255.59,1246.09,1253.00,225783
20180702,000000,1251.94,1254.16,1239.61,1241.84,204000
20180703,000000,1241.52,1256.86,1237.89,1252.43,208759
20180704,000000,1252.03,1261.08,1251.98,1257.82,142011
20180705,000000,1255.49,1259.71,1251.25,1257.63,206731
20180706,000000,1257.22,1258.94,1252.77,1254.94,171210
20180709,000000,1255.37,1265.89,1254.75,1257.56,132073
20180710,000000,1257.32,1260.32,1247.30,1255.20,157672
20180711,000000,1255.76,1256.88,1241.47,1242.10,203504
20180712,000000,1241.73,1248.52,1241.28,1247.10,166986
20180713,000000,1247.04,1248.07,1236.31,1241.55,163579
20180716,000000,1240.89,1245.54,1238.29,1240.66,134827
20180717,000000,1240.44,1244.96,1226.04,1227.42,179649
20180718,000000,1226.77,1229.11,1221.04,1227.15,159989
20180719,000000,1227.08,1229.52,1211.50,1222.68,224680
20180720,000000,1222.99,1232.23,1215.65,1231.62,239273
20180723,000000,1231.01,1235.11,1222.28,1224.33,199739
20180724,000000,1224.08,1229.48,1218.11,1224.29,190439
20180725,000000,1224.14,1234.15,1223.23,1231.36,191320
20180726,000000,1231.65,1235.19,1222.25,1222.25,178908
20180727,000000,1222.60,1227.33,1217.52,1223.01,163364
20180730,000000,1222.65,1225.04,1218.98,1221.44,128598
20180731,000000,1221.58,1228.53,1213.96,1223.75,193702
20180801,000000,1223.38,1224.79,1215.70,1215.76,170922
20180802,000000,1215.66,1221.13,1207.04,1207.65,154322
20180803,000000,1207.47,1219.99,1204.44,1213.41,175039
20180806,000000,1213.61,1217.86,1206.50,1207.39,137321
20180807,000000,1207.17,1216.11,1207.06,1210.80,137934
20180808,000000,1210.66,1215.83,1206.42,1213.58,146370
20180809,000000,1213.67,1217.25,1210.75,1212.16,151097
20180810,000000,1212.05,1217.08,1205.72,1211.48,225379
20180813,000000,1210.74,1213.81,1191.65,1193.40,217221
20180814,000000,1193.83,1198.69,1191.96,1193.91,134970
20180815,000000,1194.00,1194.70,1173.08,1174.72,182039
20180816,000000,1175.59,1181.98,1160.21,1173.87,227767
20180817,000000,1173.91,1185.01,1171.84,1184.73,196926
20180820,000000,1183.28,1190.82,1182.75,1190.23,153919
20180821,000000,1190.19,1196.97,1187.66,1195.58,177323
20180822,000000,1195.90,1201.56,1192.56,1195.42,177004
20180823,000000,1195.93,1196.57,1183.85,1185.24,180994
20180824,000000,1184.88,1208.52,1183.19,1205.81,209376
20180827,000000,1207.21,1212.40,1203.08,1211.05,162206
20180828,000000,1211.01,1214.26,1199.61,1200.83,188149
20180829,000000,1200.25,1207.27,1200.25,1206.32,193265
20180830,000000,1206.56,1207.81,1196.27,1199.67,201172
20180831,000000,1200.27,1208.81,1198.22,1201.13,218098
20180903,000000,1200.47,1203.88,1195.66,1201.28,133696
20180904,000000,1200.55,1201.97,1189.58,1191.33,210535
20180905,000000,1191.35,1198.36,1190.84,1196.40,186915
20180906,000000,1196.51,1206.96,1195.76,1199.75,204459
20180907,000000,1199.87,1203.48,1193.43,1195.58,211438
20180910,000000,1195.09,1198.47,1191.49,1195.62,160972
20180911,000000,1194.93,1199.39,1187.71,1198.16,166300
20180912,000000,1198.06,1208.46,1192.67,1205.79,188012
20180913,000000,1206.85,1212.61,1200.14,1201.27,183541
20180914,000000,1201.27,1208.53,1192.91,1193.31,170687
20180917,000000,1193.88,1204.79,1192.77,1201.13,164539
20180918,000000,1201.21,1203.50,1195.85,1198.07,210015
20180919,000000,1198.02,1206.18,1197.37,1203.73,195595
20180920,000000,1203.93,1208.41,1201.26,1206.84,201008
20180921,000000,1207.11,1211.04,1191.80,1198.66,209989
20180924,000000,1198.64,1204.14,1194.41,1198.71,164210
20180925,000000,1198.48,1203.31,1197.07,1200.93,167250
20180926,000000,1200.78,1202.45,1190.48,1194.23,201410
20180927,000000,1194.51,1198.57,1181.86,1182.52,219979
20180928,000000,1182.65,1193.79,1180.73,1192.20,210802
20181001,000000,1192.34,1192.39,1184.54,1188.64,176840
20181002,000000,1188.71,1208.27,1188.42,1203.02,239091
20181003,000000,1202.88,1208.26,1196.57,1197.07,213950
20181004,000000,1197.30,1206.75,1195.96,1199.56,226106
20181005,000000,1199.76,1205.77,1197.21,1202.61,212584
20181008,000000,1203.06,1204.05,1182.96,1187.69,177853
20181009,000000,1188.50,1191.91,1183.27,1189.55,205697
20181010,000000,1189.05,1194.82,1185.30,1194.59,197876
20181011,000000,1194.04,1226.35,1191.24,1223.91,358660
20181012,000000,1224.03,1224.10,1215.81,1217.53,228553
20181015,000000,1217.51,1233.24,1216.95,1226.78,210887
20181016,000000,1226.70,1232.37,1223.41,1224.76,90103
20181017,000000,1224.50,1229.46,1220.58,1221.61,217941
20181018,000000,1221.91,1230.11,1218.61,1225.66,236453
20181019,000000,1225.09,1230.76,1223.06,1226.02,194764
20181022,000000,1227.26,1229.57,1220.03,1221.82,192139
20181023,000000,1221.83,1239.72,1221.60,1230.03,152809
20181024,000000,1230.14,1234.27,1225.56,1234.00,95714
20181025,000000,1234.02,1239.15,1228.06,1231.88,91538
20181026,000000,1231.54,1243.37,1229.99,1232.92,129462
20181029,000000,1233.81,1235.38,1224.26,1228.80,104865
20181030,000000,1230.06,1230.54,1219.81,1222.72,91901
20181031,000000,1222.82,1223.24,1211.92,1213.92,92104
20181101,000000,1215.09,1237.38,1214.65,1232.74,107407
20181102,000000,1233.80,1236.38,1229.67,1232.42,104905
20181105,000000,1232.81,1235.11,1226.75,1231.45,83451
20181106,000000,1231.11,1235.90,1223.45,1226.65,87543
20181107,000000,1226.82,1236.52,1222.94,1226.33,129037
20181108,000000,1225.35,1227.04,1219.99,1222.70,97435
20181109,000000,1223.31,1223.64,1206.68,1209.28,88339
20181112,000000,1208.98,1211.41,1199.95,1199.96,81556
20181113,000000,1200.51,1205.13,1196.23,1201.65,100797
20181114,000000,1202.29,1216.49,1197.65,1210.69,116415
20181115,000000,1210.85,1216.43,1207.67,1212.90,108753
20181116,000000,1213.68,1225.24,1213.10,1221.05,90836
20181119,000000,1221.88,1225.17,1217.98,1223.36,75295
20181120,000000,1224.00,1228.71,1219.94,1221.61,94811
20181121,000000,1221.58,1229.98,1219.60,1225.82,80414
20181122,000000,1225.68,1229.03,1224.76,1226.97,49181
20181123,000000,1226.76,1228.52,1220.35,1222.52,67395
20181126,000000,1223.43,1228.08,1221.66,1221.67,70767
20181127,000000,1222.02,1225.22,1211.83,1214.78,76499
20181128,000000,1214.96,1226.66,1211.16,1220.43,71107
20181129,000000,1221.04,1228.95,1220.43,1223.88,87625
20181130,000000,1224.10,1225.50,1216.63,1222.12,83288
20181203,000000,1222.81,1234.87,1221.28,1229.97,104605
20181204,000000,1231.13,1241.90,1230.46,1237.77,102914
20181205,000000,1238.90,1239.20,1233.26,1237.01,45067
20181206,000000,1237.61,1244.30,1234.69,1237.05,124360
20181207,000000,1237.18,1249.99,1237.18,1248.10,106131
20181210,000000,1249.65,1250.82,1241.56,1243.67,112494
20181211,000000,1244.07,1249.47,1240.97,1242.64,112508
20181212,000000,1242.87,1247.20,1241.94,1245.20,104337
20181213,000000,1245.62,1246.69,1240.06,1241.60,99958
20181214,000000,1241.65,1242.96,1232.90,1237.86,93826
20181217,000000,1239.02,1248.08,1235.74,1245.50,84643
20181218,000000,1245.75,1250.34,1244.97,1249.29,105060
20181219,000000,1249.61,1258.00,1241.62,1242.50,107059
20181220,000000,1242.97,1266.44,1242.69,1259.33,97443
20181221,000000,1260.28,1262.66,1253.88,1255.68,180168
20181224,000000,1257.19,1269.89,1257.19,1269.59,54474
20181226,000000,1272.39,1279.06,1264.57,1266.20,55761
20181227,000000,1266.68,1278.93,1266.42,1274.04,85887
20181228,000000,1275.38,1282.11,1274.21,1280.65,71561
20181231,000000,1280.24,1284.03,1277.42,1280.24,43161
20190102,000000,1282.22,1288.71,1278.65,1283.71,59496
20190103,000000,1285.97,1294.97,1284.52,1293.75,97404
